"date","state","new_cases","total_cases","new_deaths","total_deaths"
2021-01-17,"WP LABUAN",22,1903,0,9
2021-01-18,"PERLIS",16,114,0,1
2021-01-18,"KEDAH",142,4411,0,15
2021-01-18,"PULAU PINANG",145,6292,0,10
2021-01-18,"PERAK",114,4481,0,20
2021-01-18,"SELANGOR",1213,48046,2,88
2021-01-18,"NEGERI SEMBILAN",126,10115,0,18
2021-01-18,"MELAKA",156,2116,0,6
2021-01-18,"JOHOR",329,13701,0,51
2021-01-18,"PAHANG",84,2287,0,9
2021-01-18,"TERENGGANU",20,875,1,2
2021-01-18,"KELANTAN",150,2133,0,9
2021-01-18,"SABAH",432,44076,1,302
2021-01-18,"SARAWAK",100,2211,0,19
2021-01-18,"WP KUALA LUMPUR",250,18377,0,38
2021-01-18,"WP PUTRAJAYA",15,588,0,5
2021-01-18,"WP LABUAN",14,1917,0,9
2021-01-19,"PERLIS",3,117,0,1
2021-01-19,"KEDAH",114,4525,1,16
2021-01-19,"PULAU PINANG",124,6416,0,10
2021-01-19,"PERAK",135,4616,1,21
2021-01-19,"SELANGOR",1199,49245,7,95
2021-01-19,"NEGERI SEMBILAN",139,10254,0,18
2021-01-19,"MELAKA",122,2238,0,6
2021-01-19,"JOHOR",368,14069,2,53
2021-01-19,"PAHANG",31,2318,0,9
2021-01-19,"TERENGGANU",33,908,0,2
2021-01-19,"KELANTAN",133,2266,1,10
2021-01-19,"SABAH",526,44602,0,302
2021-01-19,"SARAWAK",156,2367,1,20
2021-01-19,"WP KUALA LUMPUR",521,18898,0,38
2021-01-19,"WP PUTRAJAYA",26,614,0,5
2021-01-19,"WP LABUAN",1,1918,1,10
2021-01-20,"PERLIS",3,120,0,1
2021-01-20,"KEDAH",142,4667,0,16
2021-01-20,"PULAU PINANG",124,6540,0,10
2021-01-20,"PERAK",170,4786,0,21
2021-01-20,"SELANGOR",1391,50636,4,99
2021-01-20,"NEGERI SEMBILAN",176,10430,0,18
2021-01-20,"MELAKA",132,2370,0,6
2021-01-20,"JOHOR",470,14539,3,56
2021-01-20,"PAHANG",52,2370,0,9
2021-01-20,"TERENGGANU",81,989,0,2
2021-01-20,"KELANTAN",121,2387,0,10
2021-01-20,"SABAH",406,45008,3,305
2021-01-20,"SARAWAK",203,2570,1,21
2021-01-20,"WP KUALA LUMPUR",513,19411,0,38
2021-01-20,"WP PUTRAJAYA",23,637,0,5
2021-01-20,"WP LABUAN",1,1919,0,10
2021-01-21,"PERLIS",8,128,0,1
2021-01-21,"KEDAH",156,4823,0,16
2021-01-21,"PULAU PINANG",171,6711,0,10
2021-01-21,"PERAK",245,5031,1,22
2021-01-21,"SELANGOR",545,51181,3,102
2021-01-21,"NEGERI SEMBILAN",102,10532,1,19
2021-01-21,"MELAKA",106,2476,0,6
2021-01-21,"JOHOR",423,14962,4,60
2021-01-21,"PAHANG",48,2418,0,9
2021-01-21,"TERENGGANU",57,1046,0,2
2021-01-21,"KELANTAN",135,2522,0,10
2021-01-21,"SABAH",401,45409,2,307
2021-01-21,"SARAWAK",132,2702,1,22
2021-01-21,"WP KUALA LUMPUR",576,19987,0,38
2021-01-21,"WP PUTRAJAYA",33,670,0,5
2021-01-21,"WP LABUAN",32,1951,0,10
2021-01-22,"PERLIS",13,141,0,1
2021-01-22,"KEDAH",166,4989,0,16
2021-01-22,"PULAU PINANG",202,6913,1,11
2021-01-22,"PERAK",138,5169,0,22
2021-01-22,"SELANGOR",782,51963,8,110
2021-01-22,"NEGERI SEMBILAN",197,10729,0,19
2021-01-22,"MELAKA",82,2558,0,6
2021-01-22,"JOHOR",466,15428,1,61
2021-01-22,"PAHANG",61,2479,0,9
2021-01-22,"TERENGGANU",178,1224,0,2
2021-01-22,"KELANTAN",161,2683,0,10
2021-01-22,"SABAH",453,45862,3,310
2021-01-22,"SARAWAK",229,2931,2,24
2021-01-22,"WP KUALA LUMPUR",435,20422,3,41
2021-01-22,"WP PUTRAJAYA",39,709,0,5
2021-01-22,"WP LABUAN",29,1980,0,10
2021-01-23,"PERLIS",7,148,0,1
2021-01-23,"KEDAH",105,5094,0,16
2021-01-23,"PULAU PINANG",162,7075,0,11
2021-01-23,"PERAK",208,5377,0,22
2021-01-23,"SELANGOR",1421,53384,2,112
2021-01-23,"NEGERI SEMBILAN",108,10837,0,19
2021-01-23,"MELAKA",278,2836,1,7
2021-01-23,"JOHOR",425,15853,2,63
2021-01-23,"PAHANG",75,2554,0,9
2021-01-23,"TERENGGANU",131,1355,0,2
2021-01-23,"KELANTAN",78,2761,0,10
2021-01-23,"SABAH",498,46360,0,310
2021-01-23,"SARAWAK",193,3124,1,25
2021-01-23,"WP KUALA LUMPUR",548,20970,1,42
2021-01-23,"WP PUTRAJAYA",35,744,0,5
2021-01-23,"WP LABUAN",3,1983,0,10
2021-01-24,"PERLIS",3,151,0,1
2021-01-24,"KEDAH",85,5179,0,16
2021-01-24,"PULAU PINANG",90,7165,0,11
2021-01-24,"PERAK",46,5423,0,22
2021-01-24,"SELANGOR",950,54334,1,113
2021-01-24,"NEGERI SEMBILAN",160,10997,0,19
2021-01-24,"MELAKA",152,2988,1,8
2021-01-24,"JOHOR",378,16231,2,65
2021-01-24,"PAHANG",63,2617,0,9
2021-01-24,"TERENGGANU",179,1534,2,4
2021-01-24,"KELANTAN",77,2838,0,10
2021-01-24,"SABAH",431,46791,2,312
2021-01-24,"SARAWAK",255,3379,3,28
2021-01-24,"WP KUALA LUMPUR",390,21360,0,42
2021-01-24,"WP PUTRAJAYA",38,782,0,5
2021-01-24,"WP LABUAN",49,2032,0,10
2021-01-25,"PERLIS",3,154,0,1
2021-01-25,"KEDAH",74,5253,0,16
2021-01-25,"PULAU PINANG",110,7275,0,11
2021-01-25,"PERAK",103,5526,1,23
2021-01-25,"SELANGOR",1035,55369,2,115
2021-01-25,"NEGERI SEMBILAN",95,11092,0,19
2021-01-25,"MELAKA",90,3078,0,8
2021-01-25,"JOHOR",529,16760,0,65
2021-01-25,"PAHANG",46,2663,1,10
2021-01-25,"TERENGGANU",79,1613,0,4
2021-01-25,"KELANTAN",89,2927,1,11
2021-01-25,"SABAH",348,47139,3,315
2021-01-25,"SARAWAK",120,3499,2,30
2021-01-25,"WP KUALA LUMPUR",305,21665,1,43
2021-01-25,"WP PUTRAJAYA",22,804,0,5
2021-01-25,"WP LABUAN",0,2032,0,10
2021-01-26,"PERLIS",2,156,0,1
2021-01-26,"KEDAH",88,5341,0,16
2021-01-26,"PULAU PINANG",104,7379,1,12
2021-01-26,"PERAK",58,5584,1,24
2021-01-26,"SELANGOR",1295,56664,1,116
2021-01-26,"NEGERI SEMBILAN",129,11221,0,19
2021-01-26,"MELAKA",92,3170,0,8
2021-01-26,"JOHOR",516,17276,1,66
2021-01-26,"PAHANG",15,2678,0,10
2021-01-26,"TERENGGANU",76,1689,0,4
2021-01-26,"KELANTAN",76,3003,0,11
2021-01-26,"SABAH",303,47442,0,315
2021-01-26,"SARAWAK",205,3704,3,33
2021-01-26,"WP KUALA LUMPUR",610,22275,4,47
2021-01-26,"WP PUTRAJAYA",15,819,0,5
2021-01-26,"WP LABUAN",1,2033,0,10
2021-01-27,"PERLIS",3,159,0,1
2021-01-27,"KEDAH",76,5417,0,16
2021-01-27,"PULAU PINANG",101,7480,0,12
2021-01-27,"PERAK",181,5765,2,26
2021-01-27,"SELANGOR",822,57486,3,119
2021-01-27,"NEGERI SEMBILAN",112,11333,0,19
2021-01-27,"MELAKA",63,3233,0,8
2021-01-27,"JOHOR",1069,18345,0,66
2021-01-27,"PAHANG",42,2720,0,10
2021-01-27,"TERENGGANU",68,1757,0,4
2021-01-27,"KELANTAN",60,3063,0,11
2021-01-27,"SABAH",295,47737,1,316
2021-01-27,"SARAWAK",70,3774,1,34
2021-01-27,"WP KUALA LUMPUR",698,22973,0,47
2021-01-27,"WP PUTRAJAYA",19,838,0,5
2021-01-27,"WP LABUAN",1,2034,0,10
2021-01-28,"PERLIS",9,168,0,1
2021-01-28,"KEDAH",92,5509,1,17
2021-01-28,"PULAU PINANG",99,7579,0,12
2021-01-28,"PERAK",94,5859,0,26
2021-01-28,"SELANGOR",1577,59063,3,122
2021-01-28,"NEGERI SEMBILAN",48,11381,0,19
2021-01-28,"MELAKA",73,3306,0,8
2021-01-28,"JOHOR",717,19062,0,66
2021-01-28,"PAHANG",72,2792,0,10
2021-01-28,"TERENGGANU",80,1837,0,4
2021-01-28,"KELANTAN",37,3100,0,11
2021-01-28,"SABAH",282,48019,3,319
2021-01-28,"SARAWAK",171,3945,1,35
2021-01-28,"WP KUALA LUMPUR",678,23651,2,49
2021-01-28,"WP PUTRAJAYA",10,848,0,5
2021-01-28,"WP LABUAN",55,2089,0,10
2021-01-29,"PERLIS",3,171,0,1
2021-01-29,"KEDAH",125,5634,0,17
2021-01-29,"PULAU PINANG",99,7678,0,12
2021-01-29,"PERAK",73,5932,1,27
2021-01-29,"SELANGOR",3126,62189,9,131
2021-01-29,"NEGERI SEMBILAN",69,11450,0,19
2021-01-29,"MELAKA",74,3380,1,9
2021-01-29,"JOHOR",684,19746,0,66
2021-01-29,"PAHANG",67,2859,0,10
2021-01-29,"TERENGGANU",137,1974,0,4
2021-01-29,"KELANTAN",93,3193,1,12
2021-01-29,"SABAH",288,48307,2,321
2021-01-29,"SARAWAK",179,4124,1,36
2021-01-29,"WP KUALA LUMPUR",687,24338,1,50
2021-01-29,"WP PUTRAJAYA",16,864,0,5
2021-01-29,"WP LABUAN",5,2094,0,10
2021-01-30,"PERLIS",0,171,0,1
2021-01-30,"KEDAH",99,5733,0,17
2021-01-30,"PULAU PINANG",101,7779,0,12
2021-01-30,"PERAK",112,6044,2,29
2021-01-30,"SELANGOR",3285,65474,4,135
2021-01-30,"NEGERI SEMBILAN",158,11608,0,19
2021-01-30,"MELAKA",42,3422,1,10
2021-01-30,"JOHOR",792,20538,1,67
2021-01-30,"PAHANG",51,2910,0,10
2021-01-30,"TERENGGANU",85,2059,0,4
2021-01-30,"KELANTAN",28,3221,0,12
2021-01-30,"SABAH",263,48570,2,323
2021-01-30,"SARAWAK",191,4315,1,37
2021-01-30,"WP KUALA LUMPUR",480,24818,0,50
2021-01-30,"WP PUTRAJAYA",12,876,0,5
2021-01-30,"WP LABUAN",29,2123,2,12
2021-01-31,"PERLIS",5,176,0,1
2021-01-31,"KEDAH",53,5786,0,17
2021-01-31,"PULAU PINANG",69,7848,0,12
2021-01-31,"PERAK",63,6107,0,29
2021-01-31,"SELANGOR",2460,67934,12,147
2021-01-31,"NEGERI SEMBILAN",42,11650,0,19
2021-01-31,"MELAKA",153,3575,0,10
2021-01-31,"JOHOR",1020,21558,0,67
2021-01-31,"PAHANG",74,2984,0,10
2021-01-31,"TERENGGANU",83,2142,0,4
2021-01-31,"KELANTAN",30,3251,0,12
2021-01-31,"SABAH",298,48868,0,323
2021-01-31,"SARAWAK",135,4450,1,38
2021-01-31,"WP KUALA LUMPUR",783,25601,1,51
2021-01-31,"WP PUTRAJAYA",6,882,0,5
2021-01-31,"WP LABUAN",24,2147,0,12
2021-02-01,"PERLIS",0,176,0,1
2021-02-01,"KEDAH",47,5833,0,17
2021-02-01,"PULAU PINANG",119,7967,0,12
2021-02-01,"PERAK",193,6300,1,30
2021-02-01,"SELANGOR",1362,69296,1,148
2021-02-01,"NEGERI SEMBILAN",91,11741,3,22
2021-02-01,"MELAKA",85,3660,1,11
2021-02-01,"JOHOR",1068,22626,1,68
2021-02-01,"PAHANG",54,3038,0,10
2021-02-01,"TERENGGANU",38,2180,1,5
2021-02-01,"KELANTAN",57,3308,0,12
2021-02-01,"SABAH",276,49144,0,323
2021-02-01,"SARAWAK",105,4555,1,39
2021-02-01,"WP KUALA LUMPUR",702,26303,0,51
2021-02-01,"WP PUTRAJAYA",10,892,0,5
2021-02-01,"WP LABUAN",7,2154,1,13
2021-02-02,"PERLIS",1,177,0,1
2021-02-02,"KEDAH",59,5892,1,18
2021-02-02,"PULAU PINANG",85,8052,0,12
2021-02-02,"PERAK",84,6384,0,30
2021-02-02,"SELANGOR",1145,70441,12,160
2021-02-02,"NEGERI SEMBILAN",79,11820,0,22
2021-02-02,"MELAKA",62,3722,0,11
2021-02-02,"JOHOR",708,23334,2,70
2021-02-02,"PAHANG",63,3101,0,10
2021-02-02,"TERENGGANU",115,2295,0,5
2021-02-02,"KELANTAN",31,3339,0,12
2021-02-02,"SABAH",276,49420,4,327
2021-02-02,"SARAWAK",121,4676,0,39
2021-02-02,"WP KUALA LUMPUR",619,26922,2,53
2021-02-02,"WP PUTRAJAYA",6,898,0,5
2021-02-02,"WP LABUAN",1,2155,0,13
2021-02-03,"PERLIS",0,177,0,1
2021-02-03,"KEDAH",124,6016,0,18
2021-02-03,"PULAU PINANG",122,8174,0,12
2021-02-03,"PERAK",106,6490,2,32
2021-02-03,"SELANGOR",1572,72013,5,165
2021-02-03,"NEGERI SEMBILAN",133,11953,3,25
2021-02-03,"MELAKA",53,3775,1,12
2021-02-03,"JOHOR",964,24298,1,71
2021-02-03,"PAHANG",66,3167,0,10
2021-02-03,"TERENGGANU",55,2350,0,5
2021-02-03,"KELANTAN",65,3404,1,13
2021-02-03,"SABAH",190,49610,1,328
2021-02-03,"SARAWAK",148,4824,3,42
2021-02-03,"WP KUALA LUMPUR",651,27573,1,54
2021-02-03,"WP PUTRAJAYA",14,912,0,5
2021-02-03,"WP LABUAN",21,2176,0,13
2021-02-04,"PERLIS",0,177,0,1
2021-02-04,"KEDAH",51,6067,0,18
2021-02-04,"PULAU PINANG",157,8331,0,12
2021-02-04,"PERAK",163,6653,0,32
2021-02-04,"SELANGOR",2056,74069,4,169
2021-02-04,"NEGERI SEMBILAN",100,12053,1,26
2021-02-04,"MELAKA",238,4013,1,13
2021-02-04,"JOHOR",664,24962,2,73
2021-02-04,"PAHANG",78,3245,2,12
2021-02-04,"TERENGGANU",69,2419,0,5
2021-02-04,"KELANTAN",48,3452,1,14
2021-02-04,"SABAH",175,49785,3,331
2021-02-04,"SARAWAK",270,5094,3,45
2021-02-04,"WP KUALA LUMPUR",481,28054,0,54
2021-02-04,"WP PUTRAJAYA",20,932,0,5
2021-02-04,"WP LABUAN",1,2177,0,13
2021-02-05,"PERLIS",1,178,0,1
2021-02-05,"KEDAH",91,6158,0,18
2021-02-05,"PULAU PINANG",149,8480,0,12
2021-02-05,"PERAK",92,6745,1,33
2021-02-05,"SELANGOR",1228,75297,3,172
2021-02-05,"NEGERI SEMBILAN",116,12169,0,26
2021-02-05,"MELAKA",141,4154,0,13
2021-02-05,"JOHOR",598,25560,0,73
2021-02-05,"PAHANG",51,3296,0,12
2021-02-05,"TERENGGANU",84,2503,0,5
2021-02-05,"KELANTAN",58,3510,0,14
2021-02-05,"SABAH",196,49981,5,336
2021-02-05,"SARAWAK",178,5272,3,48
2021-02-05,"WP KUALA LUMPUR",395,28449,7,61
2021-02-05,"WP PUTRAJAYA",6,938,0,5
2021-02-05,"WP LABUAN",7,2184,0,13
2021-02-06,"PERLIS",4,182,0,1
2021-02-06,"KEDAH",64,6222,0,18
2021-02-06,"PULAU PINANG",211,8691,0,12
2021-02-06,"PERAK",36,6781,0,33
2021-02-06,"SELANGOR",1481,76778,1,173
2021-02-06,"NEGERI SEMBILAN",133,12302,0,26
2021-02-06,"MELAKA",329,4483,2,15
2021-02-06,"JOHOR",585,26145,3,76
2021-02-06,"PAHANG",48,3344,0,12
2021-02-06,"TERENGGANU",56,2559,0,5
2021-02-06,"KELANTAN",62,3572,1,15
2021-02-06,"SABAH",233,50214,3,339
2021-02-06,"SARAWAK",185,5457,0,48
2021-02-06,"WP KUALA LUMPUR",402,28851,2,63
2021-02-06,"WP PUTRAJAYA",8,946,0,5
2021-02-06,"WP LABUAN",10,2194,0,13
2021-02-07,"PERLIS",2,184,0,1
2021-02-07,"KEDAH",43,6265,1,19
2021-02-07,"PULAU PINANG",250,8941,1,13
2021-02-07,"PERAK",71,6852,0,33
2021-02-07,"SELANGOR",1606,78384,4,177
2021-02-07,"NEGERI SEMBILAN",92,12394,0,26
2021-02-07,"MELAKA",313,4796,0,15
2021-02-07,"JOHOR",499,26644,1,77
2021-02-07,"PAHANG",34,3378,0,12
2021-02-07,"TERENGGANU",29,2588,0,5
2021-02-07,"KELANTAN",32,3604,0,15
2021-02-07,"SABAH",160,50374,3,342
2021-02-07,"SARAWAK",219,5676,2,50
2021-02-07,"WP KUALA LUMPUR",372,29223,3,66
2021-02-07,"WP PUTRAJAYA",9,955,0,5
2021-02-07,"WP LABUAN",0,2194,0,13
2021-02-08,"PERLIS",4,188,0,1
2021-02-08,"KEDAH",37,6302,1,20
2021-02-08,"PULAU PINANG",209,9150,1,14
2021-02-08,"PERAK",72,6924,2,35
2021-02-08,"SELANGOR",1196,79580,7,184
2021-02-08,"NEGERI SEMBILAN",104,12498,0,26
2021-02-08,"MELAKA",344,5140,1,16
2021-02-08,"JOHOR",490,27134,2,79
2021-02-08,"PAHANG",28,3406,0,12
2021-02-08,"TERENGGANU",30,2618,0,5
2021-02-08,"KELANTAN",30,3634,1,16
2021-02-08,"SABAH",169,50543,3,345
2021-02-08,"SARAWAK",84,5760,3,53
2021-02-08,"WP KUALA LUMPUR",295,29518,3,69
2021-02-08,"WP PUTRAJAYA",8,963,0,5
2021-02-08,"WP LABUAN",0,2194,0,13
2021-02-09,"PERLIS",0,188,0,1
2021-02-09,"KEDAH",59,6361,0,20
2021-02-09,"PULAU PINANG",119,9269,0,14
2021-02-09,"PERAK",40,6964,0,35
2021-02-09,"SELANGOR",862,80442,6,190
2021-02-09,"NEGERI SEMBILAN",99,12597,0,26
2021-02-09,"MELAKA",203,5343,0,16
2021-02-09,"JOHOR",521,27655,2,81
2021-02-09,"PAHANG",32,3438,0,12
2021-02-09,"TERENGGANU",34,2652,0,5
2021-02-09,"KELANTAN",62,3696,0,16
2021-02-09,"SABAH",180,50723,2,347
2021-02-09,"SARAWAK",111,5871,2,55
2021-02-09,"WP KUALA LUMPUR",422,29940,1,70
2021-02-09,"WP PUTRAJAYA",10,973,0,5
2021-02-09,"WP LABUAN",10,2204,0,13
2021-02-10,"PERLIS",0,188,0,1
2021-02-10,"KEDAH",48,6409,1,21
2021-02-10,"PULAU PINANG",59,9328,0,14
2021-02-10,"PERAK",42,7006,0,35
2021-02-10,"SELANGOR",1757,82199,5,195
2021-02-10,"NEGERI SEMBILAN",157,12754,0,26
2021-02-10,"MELAKA",92,5435,0,16
2021-02-10,"JOHOR",369,28024,2,83
2021-02-10,"PAHANG",14,3452,0,12
2021-02-10,"TERENGGANU",24,2676,0,5
2021-02-10,"KELANTAN",44,3740,0,16
2021-02-10,"SABAH",132,50855,4,351
2021-02-10,"SARAWAK",135,6006,0,55
2021-02-10,"WP KUALA LUMPUR",408,30348,1,71
2021-02-10,"WP PUTRAJAYA",4,977,1,6
2021-02-10,"WP LABUAN",3,2207,0,13
2021-02-11,"PERLIS",4,192,0,1
2021-02-11,"KEDAH",228,6637,0,21
2021-02-11,"PULAU PINANG",144,9472,0,14
2021-02-11,"PERAK",82,7088,0,35
2021-02-11,"SELANGOR",1082,83281,3,198
2021-02-11,"NEGERI SEMBILAN",89,12843,1,27
2021-02-11,"MELAKA",101,5536,0,16
2021-02-11,"JOHOR",777,28801,2,85
2021-02-11,"PAHANG",21,3473,0,12
2021-02-11,"TERENGGANU",26,2702,2,7
2021-02-11,"KELANTAN",48,3788,0,16
2021-02-11,"SABAH",142,50997,3,354
2021-02-11,"SARAWAK",184,6190,1,56
2021-02-11,"WP KUALA LUMPUR",435,30783,1,72
2021-02-11,"WP PUTRAJAYA",7,984,0,6
2021-02-11,"WP LABUAN",14,2221,0,13
2021-02-12,"PERLIS",0,192,0,1
2021-02-12,"KEDAH",188,6825,0,21
2021-02-12,"PULAU PINANG",149,9621,0,14
2021-02-12,"PERAK",99,7187,1,36
2021-02-12,"SELANGOR",1214,84495,6,204
2021-02-12,"NEGERI SEMBILAN",118,12961,0,27
2021-02-12,"MELAKA",45,5581,1,17
2021-02-12,"JOHOR",742,29543,1,86
2021-02-12,"PAHANG",30,3503,1,13
2021-02-12,"TERENGGANU",72,2774,0,7
2021-02-12,"KELANTAN",79,3867,1,17
2021-02-12,"SABAH",118,51115,2,356
2021-02-12,"SARAWAK",83,6273,2,58
2021-02-12,"WP KUALA LUMPUR",374,31157,2,74
2021-02-12,"WP PUTRAJAYA",6,990,0,6
2021-02-12,"WP LABUAN",1,2222,0,13
2021-02-13,"PERLIS",2,194,0,1
2021-02-13,"KEDAH",111,6936,0,21
2021-02-13,"PULAU PINANG",138,9759,0,14
2021-02-13,"PERAK",121,7308,0,36
2021-02-13,"SELANGOR",1345,85840,2,206
2021-02-13,"NEGERI SEMBILAN",58,13019,0,27
2021-02-13,"MELAKA",50,5631,0,17
2021-02-13,"JOHOR",802,30345,1,87
2021-02-13,"PAHANG",13,3516,0,13
2021-02-13,"TERENGGANU",46,2820,1,8
2021-02-13,"KELANTAN",44,3911,0,17
2021-02-13,"SABAH",101,51216,1,357
2021-02-13,"SARAWAK",152,6425,0,58
2021-02-13,"WP KUALA LUMPUR",511,31668,0,74
2021-02-13,"WP PUTRAJAYA",3,993,0,6
2021-02-13,"WP LABUAN",2,2224,0,13
2021-02-14,"PERLIS",0,194,0,1
2021-02-14,"KEDAH",92,7028,0,21
2021-02-14,"PULAU PINANG",56,9815,1,15
2021-02-14,"PERAK",85,7393,0,36
2021-02-14,"SELANGOR",1103,86943,2,208
2021-02-14,"NEGERI SEMBILAN",40,13059,0,27
2021-02-14,"MELAKA",11,5642,0,17
2021-02-14,"JOHOR",492,30837,0,87
2021-02-14,"PAHANG",10,3526,0,13
2021-02-14,"TERENGGANU",51,2871,0,8
2021-02-14,"KELANTAN",88,3999,0,17
2021-02-14,"SABAH",116,51332,1,358
2021-02-14,"SARAWAK",161,6586,3,61
2021-02-14,"WP KUALA LUMPUR",154,31822,0,74
2021-02-14,"WP PUTRAJAYA",4,997,0,6
2021-02-14,"WP LABUAN",1,2225,0,13
2021-02-15,"PERLIS",0,194,0,1
2021-02-15,"KEDAH",33,7061,0,21
2021-02-15,"PULAU PINANG",91,9906,0,15
2021-02-15,"PERAK",83,7476,1,37
2021-02-15,"SELANGOR",910,87853,5,213
2021-02-15,"NEGERI SEMBILAN",145,13204,0,27
2021-02-15,"MELAKA",14,5656,0,17
2021-02-15,"JOHOR",269,31106,1,88
2021-02-15,"PAHANG",15,3541,0,13
2021-02-15,"TERENGGANU",53,2924,0,8
2021-02-15,"KELANTAN",31,4030,0,17
2021-02-15,"SABAH",97,51429,1,359
2021-02-15,"SARAWAK",246,6832,0,61
2021-02-15,"WP KUALA LUMPUR",182,32004,2,76
2021-02-15,"WP PUTRAJAYA",7,1004,0,6
2021-02-15,"WP LABUAN",0,2225,0,13
2021-02-16,"PERLIS",0,194,0,1
2021-02-16,"KEDAH",38,7099,0,21
2021-02-16,"PULAU PINANG",72,9978,0,15
2021-02-16,"PERAK",69,7545,0,37
2021-02-16,"SELANGOR",1300,89153,2,215
2021-02-16,"NEGERI SEMBILAN",64,13268,1,28
2021-02-16,"MELAKA",14,5670,0,17
2021-02-16,"JOHOR",451,31557,0,88
2021-02-16,"PAHANG",19,3560,0,13
2021-02-16,"TERENGGANU",26,2950,0,8
2021-02-16,"KELANTAN",17,4047,0,17
2021-02-16,"SABAH",132,51561,1,360
2021-02-16,"SARAWAK",193,7025,1,62
2021-02-16,"WP KUALA LUMPUR",318,32322,3,79
2021-02-16,"WP PUTRAJAYA",6,1010,0,6
2021-02-16,"WP LABUAN",1,2226,0,13
2021-02-17,"PERLIS",0,194,0,1
2021-02-17,"KEDAH",36,7135,1,22
2021-02-17,"PULAU PINANG",92,10070,0,15
2021-02-17,"PERAK",99,7644,2,39
2021-02-17,"SELANGOR",1382,90535,8,223
2021-02-17,"NEGERI SEMBILAN",233,13501,1,29
2021-02-17,"MELAKA",20,5690,0,17
2021-02-17,"JOHOR",436,31993,1,89
2021-02-17,"PAHANG",14,3574,0,13
2021-02-17,"TERENGGANU",91,3041,0,8
2021-02-17,"KELANTAN",72,4119,0,17
2021-02-17,"SABAH",94,51655,4,364
2021-02-17,"SARAWAK",200,7225,2,64
2021-02-17,"WP KUALA LUMPUR",226,32548,3,82
2021-02-17,"WP PUTRAJAYA",2,1012,0,6
2021-02-17,"WP LABUAN",1,2227,0,13
2021-02-18,"PERLIS",6,200,0,1
2021-02-18,"KEDAH",182,7317,0,22
2021-02-18,"PULAU PINANG",116,10186,0,15
2021-02-18,"PERAK",198,7842,0,39
2021-02-18,"SELANGOR",1013,91548,15,238
2021-02-18,"NEGERI SEMBILAN",81,13582,0,29
2021-02-18,"MELAKA",38,5728,0,17
2021-02-18,"JOHOR",426,32419,1,90
2021-02-18,"PAHANG",52,3626,0,13
2021-02-18,"TERENGGANU",19,3060,0,8
2021-02-18,"KELANTAN",43,4162,0,17
2021-02-18,"SABAH",114,51769,3,367
2021-02-18,"SARAWAK",200,7425,3,67
2021-02-18,"WP KUALA LUMPUR",212,32760,2,84
2021-02-18,"WP PUTRAJAYA",7,1019,1,7
2021-02-18,"WP LABUAN",5,2232,0,13
2021-02-19,"PERLIS",0,200,0,1
2021-02-19,"KEDAH",36,7353,0,22
2021-02-19,"PULAU PINANG",188,10374,0,15
2021-02-19,"PERAK",155,7997,0,39
2021-02-19,"SELANGOR",978,92526,3,241
2021-02-19,"NEGERI SEMBILAN",191,13773,0,29
2021-02-19,"MELAKA",26,5754,1,18
2021-02-19,"JOHOR",730,33149,1,91
2021-02-19,"PAHANG",26,3652,0,13
2021-02-19,"TERENGGANU",37,3097,0,8
2021-02-19,"KELANTAN",38,4200,0,17
2021-02-19,"SABAH",101,51870,0,367
2021-02-19,"SARAWAK",199,7624,2,69
2021-02-19,"WP KUALA LUMPUR",227,32987,6,90
2021-02-19,"WP PUTRAJAYA",3,1022,0,7
2021-02-19,"WP LABUAN",1,2233,0,13
2021-02-20,"PERLIS",3,203,0,1
2021-02-20,"KEDAH",101,7454,0,22
2021-02-20,"PULAU PINANG",87,10461,0,15
2021-02-20,"PERAK",108,8105,1,40
2021-02-20,"SELANGOR",1001,93527,1,242
2021-02-20,"NEGERI SEMBILAN",89,13862,0,29
2021-02-20,"MELAKA",32,5786,0,18
2021-02-20,"JOHOR",233,33382,0,91
2021-02-20,"PAHANG",42,3694,0,13
2021-02-20,"TERENGGANU",22,3119,0,8
2021-02-20,"KELANTAN",257,4457,1,18
2021-02-20,"SABAH",109,51979,1,368
2021-02-20,"SARAWAK",134,7758,4,73
2021-02-20,"WP KUALA LUMPUR",230,33217,0,90
2021-02-20,"WP PUTRAJAYA",13,1035,0,7
2021-02-20,"WP LABUAN",0,2233,0,13
2021-02-21,"PERLIS",0,203,0,1
2021-02-21,"KEDAH",15,7469,0,22
2021-02-21,"PULAU PINANG",127,10588,0,15
2021-02-21,"PERAK",1215,9320,0,40
2021-02-21,"SELANGOR",868,94395,2,244
2021-02-21,"NEGERI SEMBILAN",122,13984,0,29
2021-02-21,"MELAKA",65,5851,0,18
2021-02-21,"JOHOR",431,33813,0,91
2021-02-21,"PAHANG",9,3703,0,13
2021-02-21,"TERENGGANU",12,3131,2,10
2021-02-21,"KELANTAN",30,4487,0,18
2021-02-21,"SABAH",85,52064,0,368
2021-02-21,"SARAWAK",185,7943,0,73
2021-02-21,"WP KUALA LUMPUR",123,33340,1,91
2021-02-21,"WP PUTRAJAYA",7,1042,0,7
2021-02-21,"WP LABUAN",3,2236,0,13
2021-02-22,"PERLIS",4,207,0,1
2021-02-22,"KEDAH",26,7495,0,22
2021-02-22,"PULAU PINANG",135,10723,0,15
2021-02-22,"PERAK",148,9468,0,40
2021-02-22,"SELANGOR",910,95305,2,246
